 ! Swift/XRT lightcurve of trigger: 554620, name: GRB 130427A
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00554620
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
140528.961	46.605	-53.687	1.011341248e-11	2.115967126e-12	-2.115967126e-12
172678.328	32.220	-37.985	1.246659677e-11	2.808995777e-12	-2.808995777e-12
172747.858	35.402	-37.310	1.262520029e-11	2.775162204e-12	-2.775162204e-12
172827.853	38.149	-44.592	1.534955419e-11	3.41108645e-12	-3.41108645e-12
172935.952	57.923	-69.951	1.175103232e-11	2.657321938e-12	-2.657321938e-12
173056.733	52.479	-62.858	1.325146605e-11	2.902010935e-12	-2.902010935e-12
173148.074	36.357	-38.862	1.169272291e-11	2.624561441e-12	-2.624561441e-12
173219.031	23.068	-34.600	1.527447095e-11	3.428524737e-12	-3.428524737e-12
173275.822	33.975	-33.722	1.29269969e-11	2.901608732e-12	-2.901608732e-12
173352.922	27.080	-43.125	1.246727045e-11	2.809147355e-12	-2.809147355e-12
173424.254	40.997	-44.252	1.022876414e-11	2.313632457e-12	-2.313632457e-12
173497.547	27.880	-32.296	1.540520497e-11	3.37392177e-12	-3.37392177e-12
173577.075	43.630	-51.648	9.16249311e-12	2.064508801e-12	-2.064508801e-12
173653.299	25.074	-32.594	1.527412609e-11	3.428447745e-12	-3.428447745e-12
173721.652	34.448	-43.279	1.1940577e-11	2.615127515e-12	-2.615127515e-12
173797.570	38.759	-41.470	1.376993499e-11	2.753986597e-12	-2.753986597e-12
178431.329	27.923	-24.731	1.851315146e-11	3.960865871e-12	-3.960865871e-12
178510.651	36.358	-51.399	1.045804792e-11	2.307481117e-12	-2.307481117e-12
178591.010	41.247	-44.002	1.022247646e-11	2.312488003e-12	-2.312488003e-12
178675.005	39.993	-42.748	1.059801697e-11	2.378937312e-12	-2.378937312e-12
178739.444	25.701	-24.446	1.766948355e-11	3.966269747e-12	-3.966269747e-12
178798.491	44.381	-33.346	1.125592163e-11	2.5462698e-12	-2.5462698e-12
178895.463	42.687	-52.591	9.66596064e-12	2.124848875e-12	-2.124848875e-12
178983.782	39.617	-45.632	1.018326668e-11	2.312607902e-12	-2.312607902e-12
179060.381	30.715	-36.982	1.293559033e-11	2.90365303e-12	-2.90365303e-12
179124.944	38.865	-33.847	1.264735955e-11	2.770025795e-12	-2.770025795e-12
179205.680	35.856	-41.871	1.903450359e-11	4.25624608e-12	-4.25624608e-12
179280.398	36.358	-38.862	1.341488558e-11	3.011002334e-12	-3.011002334e-12
179357.499	36.984	-40.743	1.126632357e-11	2.528952615e-12	-2.528952615e-12
179431.553	38.149	-37.071	1.229945195e-11	2.683960769e-12	-2.683960769e-12
179537.450	65.138	-67.747	7.6151504e-12	1.587868572e-12	-1.587868572e-12
184333.794	37.611	-42.623	1.120676304e-11	2.505908749e-12	-2.505908749e-12
184414.781	36.859	-43.375	1.112848784e-11	2.514695461e-12	-2.514695461e-12
184511.276	38.149	-59.637	9.56095077e-12	2.114437712e-12	-2.114437712e-12
184594.932	44.757	-45.506	9.85828425e-12	2.219852993e-12	-2.219852993e-12
184679.929	55.037	-40.241	9.48612417e-12	2.121162081e-12	-2.121162081e-12
184764.176	25.951	-29.210	1.631898372e-11	3.66179967e-12	-3.66179967e-12
184828.870	38.984	-38.743	1.227105714e-11	2.686682757e-12	-2.686682757e-12
184895.811	22.190	-27.956	1.796539348e-11	4.03123696e-12	-4.03123696e-12
184954.982	48.268	-36.981	1.057912185e-11	2.373837795e-12	-2.373837795e-12
185047.879	40.620	-44.629	1.058427069e-11	2.383327861e-12	-2.383327861e-12
185138.392	65.444	-49.893	1.413294024e-11	3.171033815e-12	-3.171033815e-12
185269.649	54.538	-65.814	1.317891713e-11	2.95697801e-12	-2.95697801e-12
185409.270	77.892	-85.083	1.316140145e-11	2.118623751e-12	-2.118623751e-12
195796.223	34.101	-41.119	1.164615478e-11	2.614213235e-12	-2.614213235e-12
195863.043	39.993	-32.719	1.220266659e-11	2.728598886e-12	-2.728598886e-12
195935.254	27.957	-32.218	1.468549017e-11	3.283775767e-12	-3.283775767e-12
196013.892	47.104	-50.681	9.41097276e-12	2.084165019e-12	-2.084165019e-12
196103.745	42.501	-42.748	1.608842476e-11	3.597480874e-12	-3.597480874e-12
196192.503	31.469	-46.258	1.979523668e-11	4.45994606e-12	-4.45994606e-12
196274.492	57.294	-50.520	1.304792647e-11	2.950945366e-12	-2.950945366e-12
196370.148	34.351	-38.361	1.224624727e-11	2.738344389e-12	-2.738344389e-12
196454.941	49.850	-50.443	9.17388953e-12	2.024142136e-12	-2.024142136e-12
196542.902	42.124	-38.110	1.100170768e-11	2.469553688e-12	-2.469553688e-12
196627.398	42.877	-42.372	1.039260873e-11	2.323857556e-12	-2.323857556e-12
196705.376	27.582	-35.101	1.392362626e-11	3.149747532e-12	-3.149747532e-12
196770.190	48.016	-37.232	1.024928331e-11	2.30957153e-12	-2.30957153e-12
196878.305	72.784	-60.099	1.128250392e-11	1.943727601e-12	-1.943727601e-12
217958.433	2549.533	-3754.507	9.20648682e-12	2.425326997e-12	-2.425326997e-12
220554.476	46.261	-46.509	9.62521102e-12	2.152262839e-12	-2.152262839e-12
220648.499	52.530	-47.762	8.91553726e-12	2.000652358e-12	-2.000652358e-12
220748.727	30.029	-47.698	1.206900126e-11	2.642574762e-12	-2.642574762e-12
220814.485	21.940	-35.729	1.548014385e-11	3.461465283e-12	-3.461465283e-12
220889.953	49.271	-53.528	8.65410932e-12	1.941988063e-12	-1.941988063e-12
220986.109	40.871	-46.885	1.010002309e-11	2.274524531e-12	-2.274524531e-12
221063.836	53.407	-36.856	9.8893417e-12	2.211324124e-12	-2.211324124e-12
221165.256	62.309	-48.013	8.10807564e-12	1.819457701e-12	-1.819457701e-12
221321.888	91.213	-94.324	9.90972052e-12	1.550313719e-12	-1.550313719e-12
225968.826	32.847	-39.866	1.213952112e-11	2.73506461e-12	-2.73506461e-12
226075.827	73.775	-74.155	7.82541074e-12	1.539145869e-12	-1.539145869e-12
234034.146	2445.241	-2122.762	8.74540499e-12	2.347751943e-12	-2.347751943e-12
236531.914	45.259	-52.527	9.35618413e-12	2.09864152e-12	-2.09864152e-12
236622.303	55.163	-45.130	9.11815053e-12	2.05165635e-12	-2.05165635e-12
236736.987	73.363	-59.522	8.58059399e-12	1.724711025e-12	-1.724711025e-12
249593.504	68.827	-38.987	8.36653618e-12	1.883438855e-12	-1.883438855e-12
249702.446	72.714	-40.115	7.83669087e-12	1.782193172e-12	-1.782193172e-12
249818.918	31.462	-43.758	1.256506232e-11	2.750702006e-12	-2.750702006e-12
249913.001	42.686	-62.621	8.95163929e-12	1.959664143e-12	-1.959664143e-12
250015.409	55.611	-59.722	9.74276417e-12	1.953791899e-12	-1.953791899e-12
253656.704	50.148	-45.130	9.37013091e-12	2.103238584e-12	-2.103238584e-12
253772.815	61.910	-65.963	7.29642758e-12	1.603849625e-12	-1.603849625e-12
253930.129	100.165	-95.403	6.65176394e-12	1.238456019e-12	-1.238456019e-12
265264.934	44.716	-83.157	7.54291827e-12	1.650876098e-12	-1.650876098e-12
265384.688	40.299	-75.038	8.48179962e-12	1.861878689e-12	-1.861878689e-12
265566.506	164.369	-141.519	5.87739284e-12	9.53262413e-13	-9.53262413e-13
271029.134	50.274	-77.599	6.97605665e-12	1.55989401e-12	-1.55989401e-12
271137.021	52.708	-57.612	9.13861356e-12	1.924532533e-12	-1.924532533e-12
283622.282	42.328	-65.487	8.70900221e-12	1.900460102e-12	-1.900460102e-12
283754.870	85.253	-90.260	5.08562235e-12	1.137179459e-12	-1.137179459e-12
283912.829	102.805	-72.707	5.06079644e-12	1.135899467e-12	-1.135899467e-12
284098.372	60.179	-82.738	6.22173154e-12	1.391221781e-12	-1.391221781e-12
284261.270	105.383	-102.719	7.20428981e-12	1.249338357e-12	-1.249338357e-12
294822.959	54.285	-46.008	8.90858793e-12	1.999663091e-12	-1.999663091e-12
294963.116	72.089	-85.872	5.55045353e-12	1.255509747e-12	-1.255509747e-12
295153.671	79.612	-118.466	4.52919074e-12	1.01664327e-12	-1.01664327e-12
295298.700	54.930	-65.417	8.08882363e-12	1.742702291e-12	-1.742702291e-12
323904.135	4698.629	-5523.801	7.20526825e-12	1.911643591e-12	-1.911643591e-12
358157.634	73.844	-106.683	4.93410851e-12	1.107348668e-12	-1.107348668e-12
358294.659	67.199	-63.182	6.77764185e-12	1.53232927e-12	-1.53232927e-12
358471.926	88.011	-110.068	4.42481044e-12	1.00038673e-12	-1.00038673e-12
358665.616	84.877	-105.679	4.57873028e-12	1.042889923e-12	-1.042889923e-12
358835.112	85.879	-84.619	5.17865435e-12	1.162231533e-12	-1.162231533e-12
358991.610	97.362	-70.619	7.09182936e-12	1.379765612e-12	-1.379765612e-12
363350.787	93.904	-129.247	5.93338447e-12	1.34140114e-12	-1.34140114e-12
363583.708	171.890	-139.017	4.44892257e-12	1.005798225e-12	-1.005798225e-12
363989.495	199.862	-233.897	5.30378239e-12	9.20236454e-13	-9.20236454e-13
369222.095	39.993	-60.300	9.03051599e-12	2.019285224e-12	-2.019285224e-12
369364.661	110.548	-102.574	3.523004347e-12	8.72640962e-13	-8.72640962e-13
369571.403	84.333	-96.193	3.656835691e-12	9.67030347e-13	-9.67030347e-13
369815.345	133.742	-159.608	4.71007783e-12	8.55738411e-13	-8.55738411e-13
374975.807	74.093	-46.258	7.3432323e-12	1.66044476e-12	-1.66044476e-12
375132.760	97.666	-82.861	4.91322443e-12	1.110974109e-12	-1.110974109e-12
375291.227	79.609	-60.800	6.34042353e-12	1.428342752e-12	-1.428342752e-12
375457.492	101.394	-86.655	3.754443502e-12	9.51828838e-13	-9.51828838e-13
375640.495	101.425	-81.609	4.81070878e-12	1.095997561e-12	-1.095997561e-12
375821.524	68.321	-79.605	6.03310114e-12	1.359110904e-12	-1.359110904e-12
381061.623	93.360	-89.674	3.685173559e-12	9.56366955e-13	-9.56366955e-13
381228.569	96.912	-73.586	5.25242632e-12	1.192650992e-12	-1.192650992e-12
381390.667	142.921	-65.186	3.83520009e-12	9.19532699e-13	-9.19532699e-13
381616.202	67.825	-82.614	6.0032908e-12	1.347511578e-12	-1.347511578e-12
381776.336	173.459	-92.309	3.716984087e-12	8.00784569e-13	-8.00784569e-13
387038.056	95.031	-80.482	5.04321259e-12	1.14027959e-12	-1.14027959e-12
387230.952	70.125	-97.865	3.893828696e-12	1.030643784e-12	-1.030643784e-12
387397.481	84.124	-96.403	4.89452981e-12	1.106661354e-12	-1.106661354e-12
387567.225	79.862	-85.621	5.34876657e-12	1.213878328e-12	-1.213878328e-12
388441.321	4533.858	-794.234	5.37662805e-12	8.72184624e-13	-8.72184624e-13
444022.790	80.989	-87.002	3.942066991e-12	1.028241794e-12	-1.028241794e-12
444177.493	39.115	-73.715	7.76824017e-12	1.757031625e-12	-1.757031625e-12
444319.488	85.169	-102.880	3.431778451e-12	9.13800805e-13	-9.13800805e-13
444497.801	102.428	-93.143	4.50079192e-12	1.017995442e-12	-1.017995442e-12
444718.653	107.235	-118.424	2.917171943e-12	7.60909931e-13	-7.60909931e-13
447138.417	8491.663	-2312.530	5.57088448e-12	9.64496829e-13	-9.64496829e-13
461579.565	125.959	-129.788	2.688430716e-12	7.03036007e-13	-7.03036007e-13
461813.929	112.239	-108.405	3.956746398e-12	9.16889708e-13	-9.16889708e-13
462027.835	108.948	-101.667	4.34681995e-12	9.81281486e-13	-9.81281486e-13
462286.998	163.192	-150.215	4.22948334e-12	7.94485661e-13	-7.94485661e-13
467583.497	91.520	-91.514	3.706319893e-12	9.72878932e-13	-9.72878932e-13
467825.918	99.832	-150.900	2.927882252e-12	7.3648863e-13	-7.3648863e-13
468025.942	132.983	-100.193	5.11462267e-12	1.006861276e-12	-1.006861276e-12
479634.458	135.486	-182.943	2.131566427e-12	5.58702072e-13	-5.58702072e-13
479861.311	109.219	-91.367	3.85639294e-12	9.40263998e-13	-9.40263998e-13
480066.557	79.480	-96.028	5.1958773e-12	1.167057568e-12	-1.167057568e-12
495941.114	100.716	-129.957	2.936622849e-12	7.58232855e-13	-7.58232855e-13
496166.774	90.684	-124.945	3.120861898e-12	8.11147612e-13	-8.11147612e-13
496347.092	90.893	-89.634	4.9797383e-12	1.124617332e-12	-1.124617332e-12
496539.864	86.171	-101.878	3.601711424e-12	9.33031963e-13	-9.33031963e-13
496731.713	137.531	-105.679	3.704049431e-12	8.32364121e-13	-8.32364121e-13
497019.595	127.963	-150.350	2.434131754e-12	6.32658903e-13	-6.32658903e-13
497355.192	155.913	-207.635	2.321052962e-12	5.42357713e-13	-5.42357713e-13
501761.234	100.716	-190.132	3.718146987e-12	9.62703156e-13	-9.62703156e-13
501932.654	74.721	-70.704	6.29031858e-12	1.412459944e-12	-1.412459944e-12
502154.213	101.386	-146.838	2.739049748e-12	7.17206545e-13	-7.17206545e-13
502362.407	88.763	-106.808	4.69121078e-12	1.051183405e-12	-1.051183405e-12
502563.077	76.142	-111.907	3.63573066e-12	9.46651527e-13	-9.46651527e-13
502745.441	109.407	-106.222	3.145515378e-12	8.25969775e-13	-8.25969775e-13
503021.053	249.999	-166.204	3.175120406e-12	5.94745957e-13	-5.94745957e-13
507588.621	123.622	-257.490	2.845019612e-12	7.40811009e-13	-7.40811009e-13
507824.692	110.702	-112.449	4.25509922e-12	9.57508602e-13	-9.57508602e-13
508069.029	94.531	-133.635	3.130091715e-12	8.1504052e-13	-8.1504052e-13
508330.123	124.286	-166.563	2.424615623e-12	6.36741083e-13	-6.36741083e-13
508541.788	83.119	-87.378	5.62532825e-12	1.260511821e-12	-1.260511821e-12
508846.716	184.366	-221.809	3.86902043e-12	6.78698916e-13	-6.78698916e-13
513280.140	112.082	-118.591	3.326569685e-12	8.66545361e-13	-8.66545361e-13
513538.558	134.484	-146.336	2.718073839e-12	7.08036878e-13	-7.08036878e-13
513783.484	115.216	-110.443	4.51364397e-12	1.01374404e-12	-1.01374404e-12
514069.819	144.803	-171.119	2.561722736e-12	6.49362157e-13	-6.49362157e-13
514336.558	88.680	-121.935	3.640430781e-12	9.45504667e-13	-9.45504667e-13
514584.375	206.919	-159.138	5.33135916e-12	8.68887201e-13	-8.68887201e-13
519028.480	85.566	-117.527	4.75644947e-12	1.192416006e-12	-1.192416006e-12
519213.708	103.431	-99.662	4.46835102e-12	1.005839929e-12	-1.005839929e-12
519422.024	98.207	-104.885	3.329216686e-12	8.69879275e-13	-8.69879275e-13
519627.458	90.851	-107.227	3.466518685e-12	9.00371716e-13	-9.00371716e-13
519845.261	73.634	-126.952	3.373995955e-12	8.76340588e-13	-8.76340588e-13
520044.006	130.636	-125.111	2.667964077e-12	6.9090696e-13	-6.9090696e-13
520393.634	197.216	-218.992	2.80400854e-12	5.56551108e-13	-5.56551108e-13
524858.050	146.183	-117.086	2.705711811e-12	7.02571649e-13	-7.02571649e-13
525084.543	182.958	-80.311	2.662109878e-12	6.97176194e-13	-6.97176194e-13
525419.664	146.201	-152.163	3.323149556e-12	7.29576593e-13	-7.29576593e-13
611408.677	100.141	-148.083	2.923497317e-12	7.39134829e-13	-7.39134829e-13
611611.741	82.618	-102.923	4.87793242e-12	1.098102811e-12	-1.098102811e-12
611805.765	79.150	-111.406	3.564561581e-12	9.2588494e-13	-9.2588494e-13
611971.415	134.145	-86.499	3.060190197e-12	7.9967019e-13	-7.9967019e-13
612238.859	142.506	-133.299	2.43517676e-12	6.36345697e-13	-6.36345697e-13
612541.246	73.300	-159.881	2.88727619e-12	7.567672e-13	-7.567672e-13
612746.175	144.164	-131.629	3.11526875e-12	7.18071101e-13	-7.18071101e-13
617205.266	154.372	-184.115	2.034291847e-12	5.33935109e-13	-5.33935109e-13
617462.018	105.727	-102.380	3.3097337e-12	8.63937257e-13	-8.63937257e-13
617705.394	133.142	-137.648	2.551612724e-12	6.66045361e-13	-6.66045361e-13
617965.152	109.072	-126.616	2.93430547e-12	7.63846454e-13	-7.63846454e-13
618205.520	106.900	-131.296	2.902416747e-12	7.59696906e-13	-7.59696906e-13
618470.146	180.750	-157.727	3.000155284e-12	6.45601579e-13	-6.45601579e-13
622879.101	83.498	-127.116	3.197371094e-12	8.44267405e-13	-8.44267405e-13
623081.026	82.158	-118.427	3.358059413e-12	8.83836882e-13	-8.83836882e-13
623339.274	179.950	-176.090	1.905121727e-12	4.99813217e-13	-4.99813217e-13
623648.503	126.468	-129.279	2.839529521e-12	7.16261789e-13	-7.16261789e-13
623882.363	125.788	-107.392	2.926111436e-12	7.60334496e-13	-7.60334496e-13
624206.973	202.337	-198.821	2.826092412e-12	5.70639842e-13	-5.70639842e-13
628716.615	233.836	-164.824	3.310225326e-12	6.17709222e-13	-6.17709222e-13
634596.940	83.496	-104.553	3.63374972e-12	9.41216774e-13	-9.41216774e-13
634803.877	57.085	-123.442	3.861310002e-12	9.96985849e-13	-9.96985849e-13
635024.018	97.706	-163.056	2.618483885e-12	6.8258621e-13	-6.8258621e-13
635295.304	154.879	-173.580	2.078451972e-12	5.40081236e-13	-5.40081236e-13
635576.131	122.278	-125.947	2.747925883e-12	7.18630496e-13	-7.18630496e-13
635882.286	212.265	-183.877	2.213057647e-12	5.10266485e-13	-5.10266485e-13
640614.991	155.710	-122.603	2.416467303e-12	6.37995411e-13	-6.37995411e-13
640895.311	108.571	-124.610	2.929863593e-12	7.61284866e-13	-7.61284866e-13
641196.860	70.292	-192.978	2.578319725e-12	6.74215335e-13	-6.74215335e-13
641431.540	176.608	-164.388	1.978228839e-12	5.20615894e-13	-5.20615894e-13
641878.119	228.970	-269.972	2.555680468e-12	4.87919156e-13	-4.87919156e-13
713196.370	3853.092	-2003.055	1.573047612e-12	3.662809388e-13	-3.662809388e-13
727892.337	94.028	-144.167	2.870091736e-12	7.48390711e-13	-7.48390711e-13
728298.590	312.091	-312.225	2.102481095e-12	3.957717219e-13	-3.957717219e-13
733765.865	248.173	-248.272	2.018542171e-12	4.41061504e-13	-4.41061504e-13
790362.963	832.242	-305.389	1.733207814e-12	4.54665028e-13	-4.54665028e-13
791436.712	252.431	-241.507	2.305522633e-12	4.83595574e-13	-4.83595574e-13
795975.392	165.741	-165.225	2.147231091e-12	5.56466096e-13	-5.56466096e-13
796246.522	130.299	-105.389	3.010086851e-12	7.81526544e-13	-7.81526544e-13
796667.743	213.050	-290.922	1.394761408e-12	3.655198408e-13	-3.655198408e-13
797195.697	254.245	-314.904	1.649987482e-12	3.730777685e-13	-3.730777685e-13
801768.718	154.207	-161.715	2.313904736e-12	5.9963134e-13	-5.9963134e-13
802171.719	255.177	-248.795	1.424338366e-12	3.738885905e-13	-3.738885905e-13
804274.154	16521.785	-1847.258	1.714338358e-12	2.8070802e-13	-2.8070802e-13
843066.130	152.366	-178.601	2.133391378e-12	5.53923756e-13	-5.53923756e-13
843426.906	262.966	-208.411	1.583923133e-12	3.994563906e-13	-3.994563906e-13
844004.018	305.150	-314.145	1.874199414e-12	3.799169438e-13	-3.799169438e-13
848904.821	193.824	-257.495	1.55764039e-12	4.08203163e-13	-4.08203163e-13
849283.926	220.905	-185.281	1.746606427e-12	4.54323376e-13	-4.54323376e-13
849878.121	251.020	-373.290	1.350982634e-12	3.23904943e-13	-3.23904943e-13
856540.465	3829.761	-1170.559	9.6353884e-13	2.520681188e-13	-2.520681188e-13
860614.343	244.812	-244.117	1.434470433e-12	3.7456207e-13	-3.7456207e-13
861019.030	293.950	-159.875	1.539465065e-12	4.0426013e-13	-4.0426013e-13
861500.710	148.238	-187.731	2.239157534e-12	5.62735731e-13	-5.62735731e-13
878572.058	358.186	-341.351	1.599526444e-12	3.379749102e-13	-3.379749102e-13
884333.994	356.250	-343.287	1.760158623e-12	3.492261682e-13	-3.492261682e-13
891114.729	4849.865	-1607.403	1.179922851e-12	2.477886067e-13	-2.477886067e-13
946406.300	350.465	-318.989	1.051577989e-12	2.777574219e-13	-2.777574219e-13
947231.966	457.509	-475.201	1.224378112e-12	2.531849038e-13	-2.531849038e-13
963423.791	278.080	-378.837	1.065531987e-12	2.797366376e-13	-2.797366376e-13
964256.473	5618.418	-554.602	1.625869337e-12	3.219251659e-13	-3.219251659e-13
980675.027	171.924	-164.058	2.159041744e-12	5.63570212e-13	-5.63570212e-13
980984.265	125.954	-137.315	2.720647858e-12	7.12768277e-13	-7.12768277e-13
981636.460	434.049	-526.241	9.96563997e-13	2.265209301e-13	-2.265209301e-13
992786.399	303.819	-343.070	1.086890851e-12	2.864156936e-13	-2.864156936e-13
993287.205	171.589	-196.988	1.932368474e-12	5.0262543e-13	-5.0262543e-13
993844.157	286.585	-385.362	1.052094477e-12	2.767280148e-13	-2.767280148e-13
998508.616	193.496	-245.286	1.601107587e-12	4.16460154e-13	-4.16460154e-13
999382.019	553.680	-679.907	1.092036082e-12	2.071083998e-13	-2.071083998e-13
1009352.716	159.387	-4253.766	1.89389493e-12	4.89001455e-13	-4.89001455e-13
1009812.221	181.287	-300.119	1.462427351e-12	3.832310885e-13	-3.832310885e-13
1010356.676	454.205	-363.167	1.603828372e-12	3.076378968e-13	-3.076378968e-13
1015304.873	298.467	-285.739	1.224519264e-12	3.202885646e-13	-3.202885646e-13
1015755.195	169.083	-151.855	2.221147822e-12	5.77743958e-13	-5.77743958e-13
1016262.572	368.756	-338.294	1.409965724e-12	3.113572119e-13	-3.113572119e-13
1021173.819	311.188	-395.877	9.89177577e-13	2.602180428e-13	-2.602180428e-13
1021908.589	481.548	-423.581	1.032304325e-12	2.350698491e-13	-2.350698491e-13
1026829.858	222.078	-291.923	1.37854176e-12	3.610840189e-13	-3.610840189e-13
1027404.751	444.503	-352.814	1.602685121e-12	3.115202184e-13	-3.115202184e-13
1033316.903	258.681	-195.145	1.549751918e-12	4.0389923e-13	-4.0389923e-13
1033851.907	418.195	-276.323	1.396581146e-12	3.113748158e-13	-3.113748158e-13
1039199.884	249.150	-149.514	1.857035411e-12	4.83924394e-13	-4.83924394e-13
1039820.228	330.846	-371.194	1.397438484e-12	3.146419633e-13	-3.146419633e-13
1044416.569	473.024	-620.158	1.248181071e-12	2.3610479e-13	-2.3610479e-13
1101554.776	131.471	-169.407	2.637175698e-12	6.82969967e-13	-6.82969967e-13
1102443.001	647.332	-756.754	1.050067823e-12	2.028555542e-13	-2.028555542e-13
1130589.710	251.497	-362.795	1.14655925e-12	2.977033624e-13	-2.977033624e-13
1131386.173	375.209	-544.966	1.109020437e-12	2.410332805e-13	-2.410332805e-13
1136335.030	261.367	-347.911	1.146920551e-12	3.005733996e-13	-3.005733996e-13
1137023.970	505.138	-427.574	1.144152448e-12	2.417748097e-13	-2.417748097e-13
1141943.234	142.169	-196.319	2.088766494e-12	5.40329054e-13	-5.40329054e-13
1143704.152	27002.754	-1618.749	1.058404212e-12	1.990466557e-13	-1.990466557e-13
1199873.843	359.987	-357.106	9.66525889e-13	2.560730662e-13	-2.560730662e-13
1200651.478	537.629	-417.648	1.167235612e-12	2.43235773e-13	-2.43235773e-13
1205692.352	351.455	-355.609	1.036804748e-12	2.730931904e-13	-2.730931904e-13
1206530.699	478.413	-486.892	1.027179946e-12	2.328184747e-13	-2.328184747e-13
1211901.881	867.427	-804.942	9.19670242e-13	1.753472349e-13	-1.753472349e-13
1219203.308	3752.109	-2307.555	9.31770417e-13	1.522646323e-13	-1.522646323e-13
1228772.972	423.346	-373.980	8.88467229e-13	2.340029084e-13	-2.340029084e-13
1229442.615	147.351	-246.297	1.825935455e-12	4.73997238e-13	-4.73997238e-13
1229748.862	284.890	-158.895	1.709672723e-12	4.33227568e-13	-4.33227568e-13
1269166.717	441.900	-415.603	8.34341051e-13	2.185949646e-13	-2.185949646e-13
1270062.282	308.548	-453.665	1.11932734e-12	2.670544111e-13	-2.670544111e-13
1274851.178	292.617	-371.823	1.095462226e-12	2.869999506e-13	-2.869999506e-13
1275664.967	464.192	-521.172	7.94449972e-13	2.027375399e-13	-2.027375399e-13
1280940.788	888.398	-701.230	7.37206019e-13	1.517398035e-13	-1.517398035e-13
1286953.257	10609.530	-893.906	9.8748656e-13	1.956125719e-13	-1.956125719e-13
1380837.399	3804.848	-24435.654	1.036112221e-12	2.714749549e-13	-2.714749549e-13
1385264.607	485.863	-622.360	6.37425189e-13	1.688842377e-13	-1.688842377e-13
1391897.556	392.852	-670.243	7.45494288e-13	1.831863037e-13	-1.831863037e-13
1397394.968	640.367	-528.035	1.078572908e-12	2.108246272e-13	-2.108246272e-13
1403155.794	526.912	-528.662	1.108252121e-12	2.24098449e-13	-2.24098449e-13
1442108.975	300.266	-361.665	1.131705809e-12	2.843770497e-13	-2.843770497e-13
1442997.179	472.647	-587.938	1.097718653e-12	2.219589135e-13	-2.219589135e-13
1448494.461	734.968	-987.547	4.8366615e-13	1.189950257e-13	-1.189950257e-13
1453767.379	213.717	-378.009	1.199702978e-12	3.141920012e-13	-3.141920012e-13
1454539.262	509.940	-558.166	1.05991518e-12	2.199890812e-13	-2.199890812e-13
1459927.906	881.319	-841.196	7.54814731e-13	1.452068719e-13	-1.452068719e-13
1471156.804	496.058	-549.493	6.56876897e-13	1.750014927e-13	-1.750014927e-13
1474572.874	3277.161	-2920.013	7.70510673e-13	1.496275761e-13	-1.496275761e-13
1530208.660	501.902	-681.544	7.16034021e-13	1.727158729e-13	-1.727158729e-13
1535626.482	329.845	-339.604	1.416850092e-12	3.203562133e-13	-3.203562133e-13
1541374.148	347.425	-327.038	1.085682638e-12	2.791839393e-13	-2.791839393e-13
1546215.604	798.064	-608.532	6.44001589e-13	1.590378431e-13	-1.590378431e-13
1569052.387	634.545	-6131.455	1.28558194e-12	3.358815298e-13	-3.358815298e-13
1572173.562	8622.581	-2486.629	7.41557671e-13	1.40427794e-13	-1.40427794e-13
1617800.866	3748.681	-2923.678	7.67107386e-13	1.399018825e-13	-1.399018825e-13
1659203.129	7594.800	-3922.789	4.28083139e-13	1.079380522e-13	-1.079380522e-13
1673065.603	444.077	-516.219	7.21475591e-13	1.907895444e-13	-1.907895444e-13
1687523.693	25435.323	-9172.120	8.81352687e-13	1.867026727e-13	-1.867026727e-13
1774918.464	19200.299	-15625.079	6.02120748e-13	1.600333256e-13	-1.600333256e-13
1794743.138	566.591	-624.375	5.72186499e-13	1.564511124e-13	-1.564511124e-13
1800206.916	623.237	-778.344	6.32407476e-13	1.513979911e-13	-1.513979911e-13
1847422.060	4167.973	-7658.077	4.01554182e-13	1.073975042e-13	-1.073975042e-13
1852344.924	433.568	-754.891	6.71654148e-13	1.688216416e-13	-1.688216416e-13
1875190.860	639.601	-704.311	8.41300807e-13	1.763615644e-13	-1.763615644e-13
1882957.411	3853.409	-2713.689	4.96835391e-13	1.160421018e-13	-1.160421018e-13
1932742.281	447.885	-735.561	6.13303435e-13	1.588046215e-13	-1.588046215e-13
1949041.570	8072.941	-5154.851	5.5060508e-13	8.79257462e-14	-8.79257462e-14
2008827.390	4850.771	-6831.243	5.57508696e-13	1.487400428e-13	-1.487400428e-13
2014264.756	526.644	-586.596	6.14034458e-13	1.633502372e-13	-1.633502372e-13
2030036.679	12403.311	-11180.744	6.37793708e-13	1.057166726e-13	-1.057166726e-13
2094568.339	4762.461	-1029.778	5.22880341e-13	1.346753688e-13	-1.346753688e-13
2105859.749	610.272	-801.344	6.36287151e-13	1.539889724e-13	-1.539889724e-13
2113587.133	3459.367	-2756.963	3.547926497e-13	9.86928368e-14	-9.86928368e-14
