#XLO XHI SOURCE
10.16 10.17 0.00149613
10.17 10.18 0.00149534
10.18 10.19 0.00149454
10.19 10.2 0.00149375
10.2 10.21 0.00149295
10.21 10.22 0.00149216
10.22 10.23 0.00149136
10.23 10.24 0.00149057
10.24 10.25 0.00148978
10.25 10.26 0.00148899
10.26 10.27 0.0014882
10.27 10.28 0.00148741
10.28 10.29 0.00148662
10.29 10.3 0.00148583
10.3 10.31 0.00148504
10.31 10.32 0.00148426
10.32 10.33 0.00148347
10.33 10.34 0.00148269
10.34 10.35 0.0014819
10.35 10.36 0.00148112
10.36 10.37 0.00148034
10.37 10.38 0.00147955
10.38 10.39 0.00147877
10.39 10.4 0.00147799
10.4 10.41 0.00147721
10.41 10.42 0.00147643
10.42 10.43 0.00147565
10.43 10.44 0.00147488
10.44 10.45 0.0014741
10.45 10.46 0.00147332
10.46 10.47 0.00147255
10.47 10.48 0.00147177
10.48 10.49 0.001471
10.49 10.5 0.00147022
10.5 10.51 0.00146945
10.51 10.52 0.00146868
10.52 10.53 0.00146791
10.53 10.54 0.00146714
10.54 10.55 0.00146637
10.55 10.56 0.0014656
10.56 10.57 0.00146483
10.57 10.58 0.00146406
10.58 10.59 0.0014633
10.59 10.6 0.00146253
10.6 10.61 0.00146176
10.61 10.62 0.001461
10.62 10.63 0.00146023
10.63 10.64 0.00145947
10.64 10.65 0.00145871
10.65 10.66 0.00145795
10.66 10.67 0.00145719
10.67 10.68 0.00145643
10.68 10.69 0.00145567
10.69 10.7 0.00145491
10.7 10.71 0.00145415
10.71 10.72 0.00145339
10.72 10.73 0.00145264
10.73 10.74 0.00145188
10.74 10.75 0.00145112
10.75 10.76 0.00145037
10.76 10.77 0.00144962
10.77 10.78 0.00144886
10.78 10.79 0.00144811
10.79 10.8 0.00144736
10.8 10.81 0.00144661
10.81 10.82 0.00144586
10.82 10.83 0.00144511
10.83 10.84 0.00144436
10.84 10.85 0.00144361
10.85 10.86 0.00144287
10.86 10.87 0.00144212
10.87 10.88 0.00144137
10.88 10.89 0.00144063
10.89 10.9 0.00143989
10.9 10.91 0.00143914
10.91 10.92 0.0014384
10.92 10.93 0.00143766
10.93 10.94 0.00143692
10.94 10.95 0.00143618
10.95 10.96 0.00143544
10.96 10.97 0.0014347
10.97 10.98 0.00143396
10.98 10.99 0.00143322
10.99 11 0.00143249
